t, s[1].omega / s[0].omega 
0, -0.000009486917585749992 
0.001, -0.000005256918230976822 
0.002, -0.000012771468656986706 
0.003, -0.0000320772007753329 
0.004, -0.00006323899861983863 
0.005, -0.00010633969211911839 
0.006, -0.00016147965471275029 
0.007, -0.00022877629927091844 
0.008, -0.0003083634656600472 
0.009000000000000001, -0.00040039069225875497 
0.010000000000000002, -0.0005050223627908869 
0.011000000000000003, -0.0006224367190301936 
0.012000000000000004, -0.0007528247292727696 
0.013000000000000005, -0.0008963888020007065 
0.014000000000000005, -0.0010533413339094612 
0.015000000000000006, -0.001223903081481585 
0.016000000000000007, -0.0014083013456034558 
0.017000000000000008, -0.0016067679593846404 
0.01800000000000001, -0.0018195370703982783 
0.01900000000000001, -0.0020468427100623302 
0.02000000000000001, -0.002288916144870993 
0.02100000000000001, -0.0025459830067045904 
0.022000000000000013, -0.002818260202529914 
0.023000000000000013, -0.0031059526074768873 
0.024000000000000014, -0.00340924954955422 
0.025000000000000015, -0.003728321099142292 
0.026000000000000016, -0.004063314181851133 
0.027000000000000017, -0.004414348539305657 
0.028000000000000018, -0.004781512568841608 
0.02900000000000002, -0.005164859079854783 
0.03000000000000002, -0.005564401011499885 
0.03100000000000002, -0.005980107163405761 
0.03200000000000002, -0.0064118979978480635 
0.03300000000000002, -0.00685964157815358 
0.03400000000000002, -0.007323149713730365 
0.035000000000000024, -0.007802174386731564 
0.036000000000000025, -0.008296404538665694 
0.037000000000000026, -0.008805463296961212 
0.03800000000000003, -0.009328905721294797 
0.03900000000000003, -0.009866217147150882 
0.04000000000000003, -0.010416812199395898 
0.04100000000000003, -0.010980034541495338 
0.04200000000000003, -0.01155515741633141 
0.04300000000000003, -0.012141385022450714 
0.04400000000000003, -0.012737854755151632 
0.04500000000000003, -0.013343640325392592 
0.046000000000000034, -0.013957755751460998 
0.047000000000000035, -0.014579160199190613 
0.048000000000000036, -0.015206763626844222 
0.04900000000000004, -0.01583943317124757 
0.05000000000000004, -0.016476000193067202 
0.05100000000000004, -0.01711526788197066 
0.05200000000000004, -0.017756019307463455 
0.05300000000000004, -0.01839702578906553 
0.05400000000000004, -0.019037055450672018 
0.05500000000000004, -0.019674881818808755 
0.05600000000000004, -0.020309292323259853 
0.057000000000000044, -0.020939096561264216 
0.058000000000000045, -0.02156313419303328 
0.059000000000000045, -0.02218028234645433 
0.060000000000000046, -0.022789462422088964 
0.06100000000000005, -0.02338964620541038 
0.06200000000000005, -0.023979861211013614 
0.06300000000000004, -0.024559195202593302 
0.06400000000000004, -0.025126799852110394 
0.06500000000000004, -0.02568189352107759 
0.06600000000000004, -0.026223763165648072 
0.06700000000000005, -0.02675176538463503 
0.06800000000000005, -0.02726532664525943 
0.06900000000000005, -0.0277639427349683 
0.07000000000000005, -0.028247177498848926 
0.07100000000000005, -0.028714660930862956 
0.07200000000000005, -0.029166086693321786 
0.07300000000000005, -0.029601209142799383 
0.07400000000000005, -0.030019839942188587 
0.07500000000000005, -0.030421844338071564 
0.07600000000000005, -0.030807137180259327 
0.07700000000000005, -0.031175678756549717 
0.07800000000000006, -0.031527470510761095 
0.07900000000000006, -0.031862550706218636 
0.08000000000000006, -0.032180990090387725 
0.08100000000000006, -0.03248288760952538 
0.08200000000000006, -0.0327683662152888 
0.08300000000000006, -0.03303756879839988 
0.08400000000000006, -0.03329065427787899 
0.08500000000000006, -0.03352779386816266 
0.08600000000000006, -0.03374916754070353 
0.08700000000000006, -0.03395496069148493 
0.08800000000000006, -0.034145361021307864 
0.08900000000000007, -0.034320555631741155 
0.09000000000000007, -0.03448072833626626 
0.09100000000000007, -0.034626057183379175 
0.09200000000000007, -0.03475671218620626 
0.09300000000000007, -0.034872853251511474 
0.09400000000000007, -0.034974628299779625 
0.09500000000000007, -0.03506217156730841 
0.09600000000000007, -0.03513560208088743 
0.09700000000000007, -0.03519502229564016 
0.09800000000000007, -0.03524051688691311 
0.09900000000000007, -0.035272151687675564 
0.10000000000000007, -0.03528997276370664 
0.10100000000000008, -0.035294005619861624 
0.10200000000000008, -0.03528425453189616 
0.10300000000000008, -0.03526070199965927 
0.10400000000000008, -0.03522330831892032 
0.10500000000000008, -0.03517201127064913 
0.10600000000000008, -0.035106725928203845 
0.10700000000000008, -0.03502734458457737 
0.10800000000000008, -0.03493373680359327 
0.10900000000000008, -0.034825749600704885 
0.11000000000000008, -0.03470320776081719 
0.11100000000000008, -0.03456591430229529 
0.11200000000000009, -0.03441365109801982 
0.11300000000000009, -0.034246179665966124 
0.11400000000000009, -0.03406324214328445 
0.11500000000000009, -0.033864562459200234 
0.11600000000000009, -0.033649847723186826 
0.11700000000000009, -0.033418789845731954 
0.11800000000000009, -0.033171067409559885 
0.11900000000000009, -0.03290634780931221 
0.12000000000000009, -0.03262428967735428 
0.1210000000000001, -0.03232454561247745 
0.1220000000000001, -0.03200676522672248 
0.1230000000000001, -0.0316705985232673 
0.1240000000000001, -0.03131569961521507 
0.12500000000000008, -0.03094173079110512 
0.12600000000000008, -0.03054836692797742 
0.12700000000000009, -0.030135300246797624 
0.12800000000000009, -0.029702245397962523 
0.1290000000000001, -0.0292489448564557 
0.1300000000000001, -0.028775174597048953 
0.1310000000000001, -0.02828075000983308 
0.1320000000000001, -0.027765532005452863 
0.1330000000000001, -0.027229433247917184 
0.1340000000000001, -0.02667242444102466 
0.1350000000000001, -0.026094540582624604 
0.1360000000000001, -0.025495887089524917 
0.1370000000000001, -0.024876645685328946 
0.1380000000000001, -0.024237079934347042 
0.1390000000000001, -0.023577540297537173 
